PLAYER,RND,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,KMAX,K,D,A,FK,FD,
Subroza,362,197.8,0.93,0.65,128.1,0.67,0.3,0.09,0.09,0.27,0.07,24,244,262,107,34,34,
Zebroe,291,197.8,1.06,0.66,130.3,0.74,0.14,0.13,0.1,0.23,0.09,23,214,202,40,38,29,
YuChEn,322,197.8,0.95,0.69,129.7,0.69,0.34,0.07,0.13,0.27,0.16,24,223,234,108,23,43,
Zenakukin,289,197.8,0.99,0.71,132.4,0.69,0.29,0.08,0.09,0.28,0.23,29,198,201,84,24,26,
crazyd33R,401,197.8,0.83,0.65,134.8,0.65,0.32,0.08,0.1,0.22,0.15,24,262,314,127,33,41,
BADlove,573,197.7,0.91,0.66,131.7,0.72,0.19,0.1,0.11,0.29,0.13,26,412,454,108,57,63,
matheuzin,384,197.6,1.04,0.75,130.8,0.68,0.28,0.08,0.07,0.19,0.16,24,263,254,107,32,27,
VTaguT,325,197.6,0.99,0.76,132.5,0.66,0.37,0.08,0.05,0.33,0.04,20,214,217,120,27,15,
Reita,224,197.5,0.88,0.69,130.6,0.68,0.33,0.05,0.13,0.29,0.13,24,153,173,74,12,30,
thief,583,197.4,0.99,0.7,134,0.71,0.28,0.07,0.09,0.3,0.14,27,415,419,166,41,50,
DENYA,467,197.3,0.94,0.63,129.9,0.7,0.19,0.15,0.17,0.23,0.07,28,329,350,88,69,81,
Nivera,429,197.2,1.17,0.72,126.2,0.73,0.16,0.1,0.1,0.28,0.19,26,312,267,68,45,45,
Nurfed,1416,197.2,1,0.73,128.1,0.67,0.44,0.09,0.1,0.2,0.17,28,953,954,616,127,139,
johnqt,321,197.2,1.08,0.74,129.2,0.69,0.29,0.11,0.07,0.23,0.13,23,222,206,92,35,22,
zero cap,570,197.1,0.97,0.72,131.2,0.68,0.31,0.08,0.08,0.26,0.22,20,385,395,176,43,44,
Aleko,1146,197.1,1.03,0.7,128.7,0.67,0.32,0.09,0.09,0.28,0.17,32,771,750,370,104,108,
Ayke,361,197.1,0.98,0.73,138.2,0.68,0.31,0.04,0.06,0.32,0.08,27,245,251,111,15,21,
Momiji,276,197.1,0.89,0.7,132.8,0.68,0.31,0.07,0.12,0.25,0.13,24,189,212,86,20,34,
NakJi,599,196.9,0.96,0.7,129.1,0.67,0.26,0.1,0.1,0.23,0.1,21,404,422,155,59,61,
bungee,538,196.9,1.01,0.66,128.7,0.72,0.12,0.12,0.12,0.26,0.12,35,387,385,62,67,67,
aproto,321,196.9,1.04,0.76,121.3,0.7,0.31,0.05,0.04,0.4,0.2,28,224,216,101,17,13,
Ethan,522,196.9,0.96,0.76,129.5,0.66,0.37,0.08,0.08,0.23,0.23,24,345,358,191,40,43,
fzkk,488,196.9,1,0.7,123.5,0.69,0.35,0.07,0.09,0.21,0.21,27,336,335,169,32,43,
snarly,562,196.8,0.91,0.69,128.7,0.69,0.24,0.1,0.11,0.27,0.08,27,389,428,133,56,62,
mika,366,196.8,0.86,0.64,132.2,0.67,0.21,0.09,0.12,0.19,0.07,21,247,286,77,32,44,
fletcher,616,196.8,1.06,0.73,126.8,0.72,0.27,0.07,0.06,0.32,0.14,32,441,417,169,46,40,
Laz,382,196.6,0.91,0.68,132.9,0.67,0.21,0.08,0.11,0.23,0.2,25,255,281,82,32,41,
Khalil,319,196.6,1.16,0.74,135.3,0.72,0.29,0.06,0.03,0.25,0.13,30,229,197,93,19,8,
luqz,657,196.6,1.05,0.75,133.1,0.68,0.26,0.09,0.05,0.29,0.14,38,447,427,170,57,35,
Yurii,620,196.6,1.05,0.74,124.4,0.69,0.28,0.05,0.06,0.23,0.21,22,430,410,175,30,38,
Abdur,421,196.6,0.99,0.71,125.7,0.71,0.27,0.08,0.08,0.3,0.12,26,298,302,115,34,32,
litshii,241,196.5,0.83,0.68,131.2,0.65,0.26,0.08,0.09,0.2,0.05,31,156,189,63,19,22,
sheydos,498,196.5,1.06,0.73,129.7,0.7,0.32,0.06,0.05,0.25,0.18,30,350,329,157,31,27,
bezn1,690,196.4,0.95,0.7,126.3,0.69,0.27,0.09,0.1,0.24,0.15,24,475,499,185,62,72,
maxie,1190,196.3,1.03,0.74,131,0.69,0.33,0.08,0.09,0.27,0.18,26,827,804,397,98,102,
Jesse,299,196.3,1.02,0.74,129.4,0.7,0.28,0.11,0.11,0.28,0.28,26,208,203,84,32,33,
UNFAKE,330,196.3,0.92,0.73,136.7,0.66,0.29,0.07,0.09,0.33,0.13,27,218,236,96,24,29,
ri4d,226,196.3,0.8,0.62,123.2,0.64,0.22,0.12,0.17,0.28,0.09,23,145,182,49,26,39,
zunba,244,196.2,1.09,0.74,128.3,0.69,0.3,0.08,0.04,0.26,0.19,24,169,155,72,19,9,
C0M,522,196.2,0.97,0.74,131.2,0.65,0.38,0.06,0.05,0.24,0.12,23,341,351,196,30,27,
Hyzee,571,196.1,0.87,0.7,127.7,0.67,0.3,0.08,0.11,0.29,0.13,28,382,440,170,48,65,
Fung3,533,196,0.97,0.68,132.1,0.69,0.17,0.11,0.12,0.3,0.35,21,366,377,90,59,63,
Jack1,483,195.9,0.89,0.71,132.1,0.66,0.31,0.08,0.05,0.19,0.06,28,319,358,150,40,26,
iRdy,402,195.9,0.95,0.7,128.1,0.66,0.32,0.07,0.08,0.26,0.09,20,267,282,130,29,32,
jEEE,526,195.8,0.95,0.7,129.4,0.67,0.33,0.07,0.1,0.22,0.12,22,352,370,173,35,55,
mindfreak,965,195.8,1.27,0.77,127.7,0.73,0.29,0.05,0.04,0.32,0.24,28,709,559,279,47,39,
NaturE,514,195.8,0.99,0.73,133.5,0.68,0.27,0.08,0.07,0.33,0.16,30,351,354,138,39,34,
Maverick,265,195.8,0.93,0.68,121.2,0.68,0.28,0.11,0.12,0.26,0.11,23,179,192,75,30,33,
Psyche,333,195.7,0.91,0.62,126.5,0.71,0.1,0.18,0.17,0.3,0.2,23,235,258,33,59,57,
Awkward,208,195.7,0.99,0.7,127.3,0.71,0.12,0.12,0.18,0.25,0.05,24,148,149,24,25,38,
FOX,601,195.6,0.95,0.71,130.7,0.67,0.33,0.06,0.05,0.26,0.14,22,402,424,199,34,29,
Jessie,398,195.5,0.89,0.7,132.4,0.65,0.32,0.07,0.07,0.26,0.11,27,259,292,126,29,29,
d0rf,818,195.5,1.02,0.72,127.1,0.71,0.34,0.07,0.07,0.27,0.15,27,582,569,279,57,60,
GodDead,280,195.4,0.82,0.69,129.3,0.64,0.34,0.08,0.12,0.21,0.06,20,178,217,96,23,33,
xZe,382,195.4,1.04,0.68,127.8,0.75,0.2,0.1,0.09,0.4,0.08,27,286,274,75,38,34,
snxper,829,195.4,0.96,0.71,130,0.69,0.32,0.07,0.09,0.28,0.09,25,573,596,267,57,71,
Ripper,692,195.3,0.93,0.71,128,0.67,0.35,0.06,0.05,0.3,0.17,25,467,503,244,39,38,
nzr,319,195.2,1.08,0.76,130.6,0.69,0.31,0.06,0.08,0.21,0.12,28,220,204,98,20,25,
Harmon,1044,195.2,0.97,0.72,127.1,0.68,0.33,0.07,0.06,0.28,0.13,27,714,735,346,73,62,
sae,344,195.1,0.88,0.68,127.5,0.67,0.18,0.16,0.1,0.24,0.05,28,229,259,63,54,36,
Champzera,698,195.1,1,0.72,129.2,0.69,0.29,0.05,0.07,0.25,0.08,23,484,485,199,37,46,
sens3i,733,195,0.89,0.68,128.5,0.66,0.22,0.13,0.11,0.27,0.12,31,485,543,159,97,79,
vascalizz,371,194.9,0.92,0.71,129.2,0.67,0.29,0.06,0.06,0.22,0.14,22,248,269,107,24,24,
caydeN,285,194.9,0.95,0.72,129.1,0.66,0.3,0.08,0.08,0.24,0.09,22,187,196,86,24,22,
ExciteMVP,265,194.9,0.92,0.74,126.2,0.68,0.36,0.05,0.05,0.29,0.12,20,180,195,95,12,12,
bjor,868,194.8,0.96,0.71,129.2,0.67,0.32,0.06,0.07,0.21,0.09,23,579,601,281,50,59,
YouBreak,504,194.8,1.06,0.72,128.6,0.69,0.28,0.09,0.07,0.27,0.22,21,350,330,140,47,37,
alexis,431,194.7,1.18,0.77,124.3,0.72,0.35,0.05,0.06,0.3,0.11,21,309,261,153,22,27,
Haise,269,194.7,0.84,0.63,125.6,0.68,0.26,0.06,0.11,0.19,0.1,25,182,216,70,16,29,
crakd,299,194.7,0.91,0.65,132.2,0.67,0.25,0.05,0.07,0.25,0.08,20,201,221,74,15,21,
Shiro,1152,194.7,1.1,0.76,131.4,0.69,0.29,0.07,0.05,0.27,0.14,28,794,722,336,81,55,
Zoestol,507,194.6,0.94,0.69,127.7,0.67,0.28,0.08,0.07,0.26,0.12,22,340,360,141,39,38,
nerve,1449,194.6,0.95,0.7,126.4,0.67,0.37,0.06,0.08,0.26,0.13,25,968,1019,532,88,122,
AlphaFly,257,194.5,1,0.74,129.9,0.69,0.31,0.04,0.08,0.27,0.17,26,178,178,79,11,20,
NOKOCU,296,194.3,0.94,0.71,129,0.68,0.16,0.13,0.09,0.31,0.07,21,202,214,48,38,27,
RvK,787,194.3,0.98,0.71,127,0.68,0.28,0.07,0.08,0.31,0.16,24,535,546,218,58,63,
Knight,512,194.3,0.96,0.71,122.6,0.67,0.33,0.06,0.09,0.28,0.16,19,345,360,171,33,48,
dapr,378,194.3,0.92,0.66,124.9,0.65,0.26,0.07,0.11,0.21,0.17,21,247,269,100,28,42,
kAzoo,712,194.3,0.86,0.67,124.8,0.66,0.21,0.14,0.16,0.29,0.1,24,472,548,151,101,117,
Lok1,685,194.2,0.96,0.71,128.2,0.68,0.33,0.05,0.1,0.22,0.15,30,465,484,223,37,66,
valyn,657,194.2,0.93,0.74,124.7,0.67,0.33,0.07,0.07,0.23,0.13,26,443,475,214,44,48,
biazik,589,194.2,0.93,0.71,129.9,0.67,0.32,0.08,0.07,0.22,0.21,27,393,421,191,48,42,
kay,444,194.2,0.84,0.62,126.4,0.68,0.2,0.12,0.16,0.23,0.1,30,300,358,88,52,73,
bucher1,418,194.1,0.97,0.7,127.1,0.66,0.27,0.08,0.1,0.21,0.15,20,276,286,111,34,43,
severiNe,1152,194.1,0.97,0.73,124.7,0.66,0.37,0.09,0.1,0.19,0.1,23,766,792,424,101,113,
Luskka,657,194.1,0.92,0.74,126.9,0.66,0.37,0.1,0.08,0.31,0.13,27,433,469,245,63,52,
Flynch,300,194.1,0.9,0.62,120.7,0.69,0.14,0.11,0.15,0.2,0.11,27,207,230,41,33,44,
Snackie,239,194.1,0.87,0.62,123.7,0.69,0.16,0.09,0.09,0.29,0.02,26,166,190,38,22,22,
JayH,458,194.1,0.99,0.72,127.3,0.69,0.35,0.06,0.06,0.26,0.14,24,318,320,160,28,26,
Hoppin,507,194,0.88,0.66,123.5,0.66,0.27,0.11,0.16,0.23,0.25,22,333,380,137,58,79,
silenttt,299,194,0.95,0.66,123,0.69,0.12,0.11,0.09,0.29,0.1,23,205,216,36,34,26,
mo3f,365,194,0.89,0.65,127.5,0.68,0.16,0.13,0.14,0.27,0.21,27,249,280,58,47,50,
iFly,505,194,0.94,0.68,129.1,0.67,0.23,0.08,0.12,0.25,0.16,23,338,360,115,42,60,
BONECOLD,643,193.9,1.04,0.74,123.7,0.68,0.29,0.1,0.07,0.27,0.14,25,436,420,188,64,48,
Drone,880,193.9,0.97,0.71,127.4,0.68,0.33,0.08,0.1,0.32,0.17,28,597,617,292,67,86,
berLIN,322,193.9,0.91,0.68,129.2,0.66,0.29,0.08,0.11,0.31,0.14,22,213,234,92,25,36,
hatex,242,193.8,0.89,0.71,123.7,0.66,0.29,0.05,0.08,0.24,0.1,21,159,178,71,13,19,
Acerola,527,193.8,0.89,0.73,128.1,0.66,0.38,0.09,0.11,0.27,0.11,26,347,388,202,48,57,
starxo,507,193.8,0.95,0.66,121.6,0.68,0.21,0.12,0.12,0.21,0.1,27,347,365,105,60,63,
Exalt,601,193.8,0.92,0.7,128.7,0.65,0.37,0.09,0.11,0.21,0.21,22,393,429,220,52,64,
khanartist,1388,193.7,0.91,0.71,125.3,0.66,0.32,0.08,0.09,0.29,0.1,24,917,1006,446,111,120,
mTz1,424,193.6,0.97,0.69,125.2,0.69,0.23,0.09,0.09,0.28,0.16,24,292,302,98,37,40,
newgen,431,193.6,0.84,0.68,132.3,0.65,0.27,0.1,0.13,0.23,0.13,26,278,330,115,43,55,
RobbieBk,404,193.6,0.96,0.67,125.7,0.68,0.32,0.08,0.07,0.31,0.19,25,273,283,128,33,29,
Shalaby,551,193.4,0.88,0.69,128.1,0.64,0.26,0.12,0.14,0.17,0.03,23,355,405,145,65,78,
JonahP,657,193.4,1.04,0.74,124.7,0.68,0.3,0.11,0.1,0.25,0.1,27,446,429,194,74,64,
Jonn,690,193.4,0.91,0.71,125.6,0.66,0.27,0.13,0.14,0.27,0.2,23,458,504,189,90,97,
smiley,530,193.3,0.91,0.7,126.1,0.67,0.33,0.08,0.07,0.28,0.17,23,356,393,176,42,36,
CuzPuncakes,292,193.3,0.8,0.64,125.5,0.67,0.19,0.15,0.21,0.28,0.07,23,197,245,56,43,60,
dangle,282,193.2,0.91,0.67,129.1,0.68,0.15,0.11,0.12,0.24,0.04,28,193,212,41,30,35,
M4CHINA,455,193.1,0.98,0.67,127.6,0.69,0.2,0.14,0.12,0.25,0.17,25,312,318,93,62,56,
Wavy,327,193.1,0.89,0.7,128.1,0.66,0.4,0.11,0.07,0.2,0.05,27,215,242,130,37,22,
rDeeW,584,193.1,1.17,0.75,125.4,0.72,0.28,0.09,0.08,0.23,0.16,25,422,361,161,50,45,
l0udly,325,193,0.79,0.7,130.6,0.6,0.35,0.1,0.13,0.18,0.35,18,194,245,115,33,41,
Patix,464,193,0.99,0.67,129.4,0.7,0.22,0.06,0.05,0.37,0.09,24,323,327,101,29,25,
Optimist,256,193,1.02,0.71,129.7,0.66,0.22,0.04,0.07,0.28,0.24,20,169,166,56,11,19,
kENZ,256,193,1.06,0.72,129.3,0.68,0.29,0.04,0.06,0.31,0.27,26,175,165,73,9,15,
k0chilo,698,193,0.79,0.66,126.8,0.63,0.25,0.16,0.19,0.26,0.16,21,443,563,172,109,134,
neptuNo,233,192.9,0.88,0.7,122.6,0.64,0.33,0.07,0.07,0.21,0.09,19,148,168,78,16,16,
Andr0idDDD,733,192.9,0.85,0.66,124.9,0.66,0.22,0.12,0.13,0.18,0.13,24,487,570,164,91,93,
mittens,225,192.8,0.93,0.67,129.6,0.7,0.19,0.17,0.16,0.22,0.2,23,157,169,43,39,37,
Vibhor,380,192.7,0.99,0.74,124.7,0.67,0.31,0.06,0.09,0.25,0.3,25,255,258,117,22,35,
duc7,365,192.7,0.98,0.69,131.2,0.68,0.17,0.1,0.1,0.26,0.06,23,249,254,62,35,36,
reltuC,240,192.7,1.04,0.67,125.4,0.72,0.13,0.1,0.03,0.18,0.1,23,172,165,30,25,7,
Rui,347,192.6,0.89,0.58,123.6,0.7,0.13,0.14,0.16,0.34,0.12,26,243,272,46,50,55,
mleqt,538,192.6,1,0.7,124.1,0.7,0.25,0.08,0.09,0.28,0.16,25,376,376,132,42,48,
Crus,327,192.5,0.81,0.65,124.5,0.66,0.19,0.07,0.08,0.27,0.14,19,216,266,63,24,25,
zaninZS,937,192.5,0.98,0.74,128.8,0.68,0.28,0.07,0.06,0.33,0.21,26,635,647,262,66,60,
Boaster,652,192.4,0.99,0.73,122,0.65,0.38,0.08,0.1,0.18,0.22,31,423,429,249,55,68,
GuhRVN,608,192.3,1.04,0.73,123.8,0.67,0.34,0.06,0.05,0.27,0.16,28,405,391,204,39,30,
Kanpeki,246,192.3,0.81,0.68,127.4,0.63,0.32,0.08,0.09,0.23,0.08,21,154,190,78,19,23,
COOKIEOREOYUMMY1,326,192.3,0.84,0.62,126,0.68,0.18,0.13,0.25,0.27,0.08,25,222,265,59,42,80,
FakeAnanas,226,192.3,0.88,0.69,127.2,0.64,0.35,0.05,0.07,0.21,0.22,20,144,164,78,11,16,
b0ssy,533,192.2,0.84,0.68,123.6,0.63,0.3,0.11,0.17,0.23,0.21,22,337,399,158,56,89,
m4ndzin,209,192.2,0.92,0.66,134.7,0.68,0.33,0.07,0.12,0.22,0.15,21,143,155,69,15,25,
neptune,930,192.1,0.97,0.72,126.9,0.67,0.26,0.07,0.08,0.27,0.14,27,624,642,243,66,71,
vanity,772,192.1,1.03,0.75,122.4,0.66,0.4,0.06,0.07,0.14,0.16,28,509,496,308,43,52,
Lorri,507,192.1,0.99,0.72,125.1,0.68,0.39,0.07,0.07,0.27,0.11,26,345,349,199,37,38,
Dane,269,192,0.87,0.65,126.7,0.71,0.23,0.1,0.12,0.3,0.12,33,192,220,62,26,32,
Stix,560,192,1.04,0.69,126.7,0.69,0.3,0.04,0.06,0.31,0.13,23,384,370,167,25,35,
Scroll,546,191.9,0.79,0.62,127,0.65,0.2,0.12,0.17,0.21,0.11,27,355,452,108,66,92,
Thom,257,191.9,0.91,0.74,127.1,0.7,0.32,0.07,0.09,0.4,0.16,24,179,197,81,18,23,
LASTONE,208,191.9,1.08,0.75,127.6,0.71,0.3,0.07,0.04,0.23,0.13,27,147,136,63,14,9,
Nothin,570,191.8,0.91,0.71,126.4,0.67,0.35,0.06,0.07,0.29,0.09,36,384,420,201,34,42,
SugarZ3ro,272,191.7,1.03,0.72,125.7,0.67,0.29,0.06,0.07,0.28,0.21,20,182,177,78,17,18,
witmer,240,191.6,0.7,0.59,121,0.59,0.21,0.15,0.22,0.19,0.12,16,142,204,51,35,52,
Gcxxi,280,191.6,0.9,0.64,128.6,0.68,0.21,0.1,0.14,0.27,0.17,27,189,211,58,29,40,
xander,393,191.6,0.91,0.63,127.6,0.67,0.17,0.12,0.16,0.18,0.21,25,263,288,66,49,63,
SORRYMYBAD,348,191.5,1.03,0.76,126.6,0.71,0.37,0.06,0.06,0.3,0.18,22,246,240,128,21,20,
Krysme,304,191.5,0.95,0.68,130.1,0.68,0.21,0.11,0.11,0.25,0.11,28,207,217,63,32,33,
Vorwenn,244,191.5,0.88,0.65,126.1,0.68,0.2,0.04,0.05,0.3,0.05,30,166,188,50,9,13,
Muj,846,191.4,0.98,0.71,125.5,0.68,0.23,0.1,0.1,0.26,0.13,29,579,589,194,86,84,
styluS,596,191.4,0.94,0.68,126.9,0.68,0.25,0.05,0.11,0.27,0.13,24,404,430,148,30,64,
Freyy,238,191.3,0.98,0.7,121.6,0.71,0.23,0.08,0.11,0.28,,22,169,172,54,19,26,
Hollywood,220,191.1,0.82,0.65,124.7,0.64,0.26,0.12,0.11,0.24,0.05,17,141,171,57,27,25,
ryotzz,384,191.1,0.88,0.72,126.1,0.62,0.41,0.06,0.08,0.12,0.17,21,239,271,157,23,29,
JoXJo,514,191.1,1.06,0.72,126.5,0.67,0.36,0.06,0.06,0.26,0.19,24,345,327,186,29,32,
